Speaker_1; Male
MSP-PODCAST_1755_0313.wav;1080
MSP-PODCAST_1755_0315.wav;1080
MSP-PODCAST_1755_0316.wav;1080
MSP-PODCAST_1755_0325.wav;1080
MSP-PODCAST_1755_0330.wav;1080
MSP-PODCAST_1755_0331.wav;1080
MSP-PODCAST_1755_0332.wav;1080
MSP-PODCAST_1755_0338.wav;1080
MSP-PODCAST_1755_0339.wav;1080
MSP-PODCAST_1755_0340.wav;1080
MSP-PODCAST_1755_0344.wav;1080
MSP-PODCAST_1755_0345.wav;1080
MSP-PODCAST_1755_0346.wav;1080
MSP-PODCAST_1755_0348.wav;1080
MSP-PODCAST_1755_0349.wav;1080
MSP-PODCAST_1755_0350.wav;1080
MSP-PODCAST_1755_0351.wav;1080
MSP-PODCAST_1755_0355.wav;1080
MSP-PODCAST_1755_0358.wav;1080
MSP-PODCAST_1755_0359.wav;1080
MSP-PODCAST_1755_0360.wav;1080
MSP-PODCAST_1755_0361.wav;1080
MSP-PODCAST_1755_0366.wav;1080
MSP-PODCAST_1755_0368.wav;1080
MSP-PODCAST_1755_0369.wav;1080
MSP-PODCAST_1755_0370.wav;1080
MSP-PODCAST_1755_0374.wav;1080
MSP-PODCAST_1755_0377.wav;1080
MSP-PODCAST_1755_0381.wav;1080
MSP-PODCAST_1755_0385.wav;1080
MSP-PODCAST_1755_0388.wav;1080
MSP-PODCAST_1755_0389.wav;1080
MSP-PODCAST_1755_0390.wav;1080
MSP-PODCAST_1755_0391.wav;1080
MSP-PODCAST_1755_0393.wav;1080
MSP-PODCAST_1755_0394.wav;1080
MSP-PODCAST_1755_0396.wav;1080
MSP-PODCAST_1755_0399.wav;1080
MSP-PODCAST_1755_0402.wav;1080
MSP-PODCAST_1755_0406.wav;1080
MSP-PODCAST_1755_0409.wav;1080
MSP-PODCAST_1755_0410.wav;1080
MSP-PODCAST_1755_0411.wav;1080
MSP-PODCAST_1755_0412.wav;1080
MSP-PODCAST_1755_0421.wav;1080
MSP-PODCAST_1755_0423.wav;1080
MSP-PODCAST_1755_0425.wav;1080
MSP-PODCAST_1755_0426.wav;1080
MSP-PODCAST_1755_0428.wav;1080
MSP-PODCAST_1755_0433.wav;1080
MSP-PODCAST_1755_0434.wav;1080
MSP-PODCAST_1755_0436.wav;1080
MSP-PODCAST_1755_0437.wav;1080
MSP-PODCAST_1755_0438.wav;1080
MSP-PODCAST_1755_0443.wav;1080
MSP-PODCAST_1755_0445.wav;1080
MSP-PODCAST_1755_0446.wav;1080
MSP-PODCAST_1755_0448.wav;1080
MSP-PODCAST_1755_0450.wav;1080
MSP-PODCAST_1755_0452.wav;1080
MSP-PODCAST_1755_0453.wav;1080
MSP-PODCAST_1755_0454.wav;1080
MSP-PODCAST_1755_0455.wav;1080
MSP-PODCAST_1755_0456.wav;1080
MSP-PODCAST_1755_0458.wav;1080
MSP-PODCAST_1755_0459.wav;1080
MSP-PODCAST_1755_0461.wav;1080
MSP-PODCAST_1755_0462.wav;1080
MSP-PODCAST_1755_0463.wav;1080
MSP-PODCAST_1755_0467.wav;1080
MSP-PODCAST_1755_0468.wav;1080
MSP-PODCAST_1755_0470.wav;1080
MSP-PODCAST_1755_0473.wav;1080
MSP-PODCAST_1755_0475.wav;1080
MSP-PODCAST_1755_0481.wav;1080
MSP-PODCAST_1755_0488.wav;1080
MSP-PODCAST_1755_0489.wav;1080
MSP-PODCAST_1755_0490.wav;1080
MSP-PODCAST_1755_0491.wav;1080
MSP-PODCAST_1755_0492.wav;1080
MSP-PODCAST_1755_0494.wav;1080
MSP-PODCAST_1755_0495.wav;1080
MSP-PODCAST_1755_0498.wav;1080
MSP-PODCAST_1755_0499.wav;1080
MSP-PODCAST_1755_0500.wav;1080
MSP-PODCAST_1755_0502.wav;1080
MSP-PODCAST_1755_0503.wav;1080
MSP-PODCAST_1755_0504.wav;1080
MSP-PODCAST_1755_0505.wav;1080
MSP-PODCAST_1755_0506.wav;1080
MSP-PODCAST_1755_0510.wav;1080
MSP-PODCAST_1755_0511.wav;1080
MSP-PODCAST_1755_0515.wav;1080
MSP-PODCAST_1755_0516.wav;1080
MSP-PODCAST_1755_0517.wav;1080
MSP-PODCAST_1755_0521.wav;1080
MSP-PODCAST_1755_0522.wav;1080
MSP-PODCAST_1755_0524.wav;1080
MSP-PODCAST_1755_0525.wav;1080
MSP-PODCAST_1755_0526.wav;1080
MSP-PODCAST_1755_0527.wav;1080
MSP-PODCAST_1755_0528.wav;1080
MSP-PODCAST_0642_0021.wav;1081
MSP-PODCAST_0642_0044.wav;1081
MSP-PODCAST_0642_0113.wav;1081
MSP-PODCAST_1747_0003.wav;1081
MSP-PODCAST_1747_0004.wav;1081
MSP-PODCAST_1747_0006.wav;1081
MSP-PODCAST_1747_0007.wav;1081
MSP-PODCAST_1747_0023.wav;1081
MSP-PODCAST_1747_0035_0002.wav;1081
MSP-PODCAST_1747_0036.wav;1081
MSP-PODCAST_1747_0037.wav;1081
MSP-PODCAST_1747_0046.wav;1081
MSP-PODCAST_1747_0047.wav;1081
MSP-PODCAST_1747_0055.wav;1081
MSP-PODCAST_1747_0078.wav;1081
MSP-PODCAST_1747_0087.wav;1081
MSP-PODCAST_1747_0088.wav;1081
MSP-PODCAST_1747_0090.wav;1081
MSP-PODCAST_1747_0091.wav;1081
MSP-PODCAST_1747_0092.wav;1081
MSP-PODCAST_1747_0143.wav;1081
MSP-PODCAST_1747_0153.wav;1081
MSP-PODCAST_1747_0174.wav;1081
MSP-PODCAST_1748_0001.wav;1081
MSP-PODCAST_1748_0002.wav;1081
MSP-PODCAST_1748_0004.wav;1081
MSP-PODCAST_1748_0008.wav;1081
MSP-PODCAST_1748_0009.wav;1081
MSP-PODCAST_1748_0011.wav;1081
MSP-PODCAST_1748_0062.wav;1081
MSP-PODCAST_1748_0079.wav;1081
MSP-PODCAST_1748_0132.wav;1081
MSP-PODCAST_1748_0133.wav;1081
MSP-PODCAST_1749_0004.wav;1081
MSP-PODCAST_1749_0005.wav;1081
MSP-PODCAST_1749_0015.wav;1081
MSP-PODCAST_1749_0092.wav;1081
MSP-PODCAST_1749_0130.wav;1081
MSP-PODCAST_1749_0208.wav;1081
MSP-PODCAST_1750_0008.wav;1081
MSP-PODCAST_1750_0032.wav;1081
MSP-PODCAST_1750_0044.wav;1081
MSP-PODCAST_1750_0045.wav;1081
MSP-PODCAST_1750_0183.wav;1081
MSP-PODCAST_1750_0275.wav;1081
MSP-PODCAST_1750_0280.wav;1081
MSP-PODCAST_1751_0003.wav;1081
MSP-PODCAST_1751_0007.wav;1081
MSP-PODCAST_1751_0021.wav;1081
MSP-PODCAST_1751_0022.wav;1081
MSP-PODCAST_1751_0042.wav;1081
MSP-PODCAST_1751_0090.wav;1081
MSP-PODCAST_1751_0096.wav;1081
MSP-PODCAST_1751_0109.wav;1081
MSP-PODCAST_1751_0114.wav;1081
MSP-PODCAST_1751_0134.wav;1081
MSP-PODCAST_1749_0007.wav;1082
MSP-PODCAST_1749_0022.wav;1082
MSP-PODCAST_1749_0023.wav;1082
MSP-PODCAST_1749_0028.wav;1082
MSP-PODCAST_1749_0036.wav;1082
MSP-PODCAST_1749_0037.wav;1082
MSP-PODCAST_1749_0040.wav;1082
MSP-PODCAST_1749_0041.wav;1082
MSP-PODCAST_1749_0042.wav;1082
MSP-PODCAST_1749_0044.wav;1082
MSP-PODCAST_1749_0048.wav;1082
MSP-PODCAST_1749_0050.wav;1082
MSP-PODCAST_1749_0053.wav;1082
MSP-PODCAST_1749_0058.wav;1082
MSP-PODCAST_1749_0064.wav;1082
MSP-PODCAST_1749_0068.wav;1082
MSP-PODCAST_1749_0070.wav;1082
MSP-PODCAST_1749_0071.wav;1082
MSP-PODCAST_1749_0072.wav;1082
MSP-PODCAST_1749_0075.wav;1082
MSP-PODCAST_1749_0076.wav;1082
MSP-PODCAST_1749_0078.wav;1082
MSP-PODCAST_1749_0079.wav;1082
MSP-PODCAST_1749_0081.wav;1082
MSP-PODCAST_1749_0083.wav;1082
MSP-PODCAST_1749_0085.wav;1082
MSP-PODCAST_1749_0086.wav;1082
MSP-PODCAST_1749_0088.wav;1082
MSP-PODCAST_1749_0090.wav;1082
MSP-PODCAST_1749_0091.wav;1082
MSP-PODCAST_1749_0095.wav;1082
MSP-PODCAST_1749_0100.wav;1082
MSP-PODCAST_1749_0104.wav;1082
MSP-PODCAST_1749_0106.wav;1082
MSP-PODCAST_1749_0112.wav;1082
MSP-PODCAST_1749_0113.wav;1082
MSP-PODCAST_1749_0115.wav;1082
MSP-PODCAST_1749_0123.wav;1082
MSP-PODCAST_1749_0125.wav;1082
MSP-PODCAST_1749_0128.wav;1082
MSP-PODCAST_1749_0129.wav;1082
MSP-PODCAST_1749_0132.wav;1082
MSP-PODCAST_1749_0135.wav;1082
MSP-PODCAST_1749_0136.wav;1082
MSP-PODCAST_1749_0137.wav;1082
MSP-PODCAST_1749_0141.wav;1082
MSP-PODCAST_1749_0145.wav;1082
MSP-PODCAST_1749_0151.wav;1082
MSP-PODCAST_1749_0152.wav;1082
MSP-PODCAST_1749_0160.wav;1082
MSP-PODCAST_1749_0162.wav;1082
MSP-PODCAST_1749_0163.wav;1082
MSP-PODCAST_1749_0164.wav;1082
MSP-PODCAST_1749_0166.wav;1082
MSP-PODCAST_1749_0168.wav;1082
MSP-PODCAST_1749_0169.wav;1082
MSP-PODCAST_1749_0170.wav;1082
MSP-PODCAST_1749_0176.wav;1082
MSP-PODCAST_1749_0179.wav;1082
MSP-PODCAST_1749_0192.wav;1082
MSP-PODCAST_1749_0193.wav;1082
MSP-PODCAST_1749_0194.wav;1082
MSP-PODCAST_1749_0196.wav;1082
MSP-PODCAST_1749_0197.wav;1082
MSP-PODCAST_1749_0198.wav;1082
MSP-PODCAST_1749_0199.wav;1082
MSP-PODCAST_1749_0201.wav;1082
MSP-PODCAST_1749_0213.wav;1082
MSP-PODCAST_1749_0214.wav;1082
MSP-PODCAST_1749_0215.wav;1082
MSP-PODCAST_1749_0217.wav;1082
MSP-PODCAST_1749_0220.wav;1082
MSP-PODCAST_1749_0222.wav;1082
MSP-PODCAST_1749_0223.wav;1082
MSP-PODCAST_1749_0225.wav;1082
MSP-PODCAST_1749_0227.wav;1082
MSP-PODCAST_1749_0228.wav;1082
MSP-PODCAST_1749_0230.wav;1082
MSP-PODCAST_1749_0232.wav;1082
MSP-PODCAST_1749_0233.wav;1082
MSP-PODCAST_1749_0238.wav;1082
MSP-PODCAST_1749_0239.wav;1082
MSP-PODCAST_1749_0242.wav;1082
MSP-PODCAST_1749_0243.wav;1082
MSP-PODCAST_1749_0244.wav;1082
MSP-PODCAST_1749_0245.wav;1082
MSP-PODCAST_1747_0012.wav;1083
MSP-PODCAST_1747_0014.wav;1083
MSP-PODCAST_1747_0025.wav;1083
MSP-PODCAST_1747_0028.wav;1083
MSP-PODCAST_1747_0029.wav;1083
MSP-PODCAST_1747_0031.wav;1083
MSP-PODCAST_1747_0034.wav;1083
MSP-PODCAST_1747_0042.wav;1083
MSP-PODCAST_1747_0044.wav;1083
MSP-PODCAST_1747_0045.wav;1083
MSP-PODCAST_1747_0048.wav;1083
MSP-PODCAST_1747_0049.wav;1083
MSP-PODCAST_1747_0050_0002.wav;1083
MSP-PODCAST_1747_0051.wav;1083
MSP-PODCAST_1747_0054.wav;1083
MSP-PODCAST_1747_0060.wav;1083
MSP-PODCAST_1747_0062.wav;1083
MSP-PODCAST_1747_0063.wav;1083
MSP-PODCAST_1747_0075.wav;1083
MSP-PODCAST_1747_0076.wav;1083
MSP-PODCAST_1747_0080.wav;1083
MSP-PODCAST_1747_0082.wav;1083
MSP-PODCAST_1747_0093.wav;1083
MSP-PODCAST_1747_0095.wav;1083
MSP-PODCAST_1747_0101.wav;1083
MSP-PODCAST_1747_0102.wav;1083
MSP-PODCAST_1747_0105.wav;1083
MSP-PODCAST_1747_0108.wav;1083
MSP-PODCAST_1747_0110.wav;1083
MSP-PODCAST_1747_0111.wav;1083
MSP-PODCAST_1747_0112.wav;1083
MSP-PODCAST_1747_0118.wav;1083
MSP-PODCAST_1747_0122.wav;1083
MSP-PODCAST_1747_0132.wav;1083
MSP-PODCAST_1747_0135.wav;1083
MSP-PODCAST_1747_0136.wav;1083
MSP-PODCAST_1747_0144.wav;1083
MSP-PODCAST_1747_0145.wav;1083
MSP-PODCAST_1747_0161.wav;1083
MSP-PODCAST_1747_0163.wav;1083
MSP-PODCAST_1747_0164.wav;1083
MSP-PODCAST_1747_0165.wav;1083
MSP-PODCAST_1747_0166.wav;1083
MSP-PODCAST_1747_0167.wav;1083
MSP-PODCAST_1747_0168.wav;1083
MSP-PODCAST_1747_0169.wav;1083
MSP-PODCAST_1747_0172.wav;1083
MSP-PODCAST_1748_0014.wav;1084
MSP-PODCAST_1748_0016.wav;1084
MSP-PODCAST_1748_0018.wav;1084
MSP-PODCAST_1748_0020.wav;1084
MSP-PODCAST_1748_0023.wav;1084
MSP-PODCAST_1748_0024.wav;1084
MSP-PODCAST_1748_0033.wav;1084
MSP-PODCAST_1748_0038.wav;1084
MSP-PODCAST_1748_0041.wav;1084
MSP-PODCAST_1748_0042.wav;1084
MSP-PODCAST_1748_0045.wav;1084
MSP-PODCAST_1748_0047.wav;1084
MSP-PODCAST_1748_0048.wav;1084
MSP-PODCAST_1748_0050.wav;1084
MSP-PODCAST_1748_0057.wav;1084
MSP-PODCAST_1748_0060.wav;1084
MSP-PODCAST_1748_0065.wav;1084
MSP-PODCAST_1748_0067.wav;1084
MSP-PODCAST_1748_0069.wav;1084
MSP-PODCAST_1748_0071.wav;1084
MSP-PODCAST_1748_0072.wav;1084
MSP-PODCAST_1748_0075.wav;1084
MSP-PODCAST_1748_0076.wav;1084
MSP-PODCAST_1748_0078.wav;1084
MSP-PODCAST_1748_0086.wav;1084
MSP-PODCAST_1748_0089.wav;1084
MSP-PODCAST_1748_0090.wav;1084
MSP-PODCAST_1748_0093.wav;1084
MSP-PODCAST_1748_0095.wav;1084
MSP-PODCAST_1748_0096.wav;1084
MSP-PODCAST_1748_0099.wav;1084
MSP-PODCAST_1748_0100.wav;1084
MSP-PODCAST_1748_0101.wav;1084
MSP-PODCAST_1748_0105.wav;1084
MSP-PODCAST_1748_0113.wav;1084
MSP-PODCAST_1748_0114.wav;1084
MSP-PODCAST_1748_0117.wav;1084
MSP-PODCAST_1748_0119.wav;1084
MSP-PODCAST_1748_0121.wav;1084
MSP-PODCAST_1748_0123.wav;1084
MSP-PODCAST_1748_0124.wav;1084
MSP-PODCAST_1748_0127.wav;1084
MSP-PODCAST_1693_0059.wav;1085
MSP-PODCAST_1750_0011.wav;1086
MSP-PODCAST_1750_0013.wav;1086
MSP-PODCAST_1750_0016.wav;1086
MSP-PODCAST_1750_0018.wav;1086
MSP-PODCAST_1750_0023.wav;1086
MSP-PODCAST_1750_0029.wav;1086
MSP-PODCAST_1750_0030.wav;1086
MSP-PODCAST_1750_0031.wav;1086
MSP-PODCAST_1750_0036.wav;1086
MSP-PODCAST_1750_0037.wav;1086
MSP-PODCAST_1750_0038.wav;1086
MSP-PODCAST_1750_0040.wav;1086
MSP-PODCAST_1750_0046.wav;1086
MSP-PODCAST_1750_0047.wav;1086
MSP-PODCAST_1750_0048.wav;1086
MSP-PODCAST_1750_0049.wav;1086
MSP-PODCAST_1750_0051.wav;1086
MSP-PODCAST_1750_0057.wav;1086
MSP-PODCAST_1750_0058.wav;1086
MSP-PODCAST_1750_0060.wav;1086
MSP-PODCAST_1750_0062.wav;1086
MSP-PODCAST_1750_0063.wav;1086
MSP-PODCAST_1750_0064.wav;1086
MSP-PODCAST_1750_0065.wav;1086
MSP-PODCAST_1750_0067.wav;1086
MSP-PODCAST_1750_0069.wav;1086
MSP-PODCAST_1750_0075.wav;1086
MSP-PODCAST_1750_0077.wav;1086
MSP-PODCAST_1750_0078.wav;1086
MSP-PODCAST_1750_0079.wav;1086
MSP-PODCAST_1750_0081.wav;1086
MSP-PODCAST_1750_0085.wav;1086
MSP-PODCAST_1750_0088.wav;1086
MSP-PODCAST_1750_0089.wav;1086
MSP-PODCAST_1750_0090.wav;1086
MSP-PODCAST_1750_0093.wav;1086
MSP-PODCAST_1750_0097.wav;1086
MSP-PODCAST_1750_0098.wav;1086
MSP-PODCAST_1750_0100.wav;1086
MSP-PODCAST_1750_0101.wav;1086
MSP-PODCAST_1750_0103.wav;1086
MSP-PODCAST_1750_0105.wav;1086
MSP-PODCAST_1750_0107.wav;1086
MSP-PODCAST_1750_0110.wav;1086
MSP-PODCAST_1750_0116.wav;1086
MSP-PODCAST_1750_0117.wav;1086
MSP-PODCAST_1750_0118.wav;1086
MSP-PODCAST_1750_0120.wav;1086
MSP-PODCAST_1750_0126.wav;1086
MSP-PODCAST_1750_0128.wav;1086
MSP-PODCAST_1750_0131.wav;1086
MSP-PODCAST_1750_0134.wav;1086
MSP-PODCAST_1750_0135.wav;1086
MSP-PODCAST_1750_0136.wav;1086
MSP-PODCAST_1750_0139.wav;1086
MSP-PODCAST_1750_0148.wav;1086
MSP-PODCAST_1750_0154.wav;1086
MSP-PODCAST_1750_0156.wav;1086
MSP-PODCAST_1750_0164.wav;1086
MSP-PODCAST_1750_0166.wav;1086
MSP-PODCAST_1750_0170.wav;1086
MSP-PODCAST_1750_0177.wav;1086
MSP-PODCAST_1750_0188.wav;1086
MSP-PODCAST_1750_0189.wav;1086
MSP-PODCAST_1750_0191.wav;1086
MSP-PODCAST_1750_0193.wav;1086
MSP-PODCAST_1750_0194.wav;1086
MSP-PODCAST_1750_0195.wav;1086
MSP-PODCAST_1750_0197.wav;1086
MSP-PODCAST_1750_0199.wav;1086
MSP-PODCAST_1750_0205.wav;1086
MSP-PODCAST_1750_0206.wav;1086
MSP-PODCAST_1750_0208.wav;1086
MSP-PODCAST_1750_0210.wav;1086
MSP-PODCAST_1750_0211.wav;1086
MSP-PODCAST_1750_0213.wav;1086
MSP-PODCAST_1750_0215.wav;1086
MSP-PODCAST_1750_0216.wav;1086
MSP-PODCAST_1750_0218.wav;1086
MSP-PODCAST_1750_0219.wav;1086
MSP-PODCAST_1750_0220.wav;1086
MSP-PODCAST_1750_0222.wav;1086
MSP-PODCAST_1750_0230.wav;1086
MSP-PODCAST_1750_0231.wav;1086
MSP-PODCAST_1750_0234.wav;1086
MSP-PODCAST_1750_0235.wav;1086
MSP-PODCAST_1750_0236.wav;1086
MSP-PODCAST_1750_0237.wav;1086
MSP-PODCAST_1750_0238.wav;1086
MSP-PODCAST_1750_0239.wav;1086
MSP-PODCAST_1750_0240.wav;1086
MSP-PODCAST_1750_0242.wav;1086
MSP-PODCAST_1750_0243.wav;1086
MSP-PODCAST_1750_0245.wav;1086
MSP-PODCAST_1750_0248.wav;1086
MSP-PODCAST_1750_0250.wav;1086
MSP-PODCAST_1750_0252.wav;1086
MSP-PODCAST_1750_0253.wav;1086
MSP-PODCAST_1750_0254.wav;1086
MSP-PODCAST_1750_0255.wav;1086
MSP-PODCAST_1750_0256.wav;1086
MSP-PODCAST_1750_0257.wav;1086
MSP-PODCAST_1750_0259.wav;1086
MSP-PODCAST_1750_0262.wav;1086
MSP-PODCAST_1750_0265.wav;1086
MSP-PODCAST_1750_0266.wav;1086
MSP-PODCAST_1750_0268.wav;1086
MSP-PODCAST_1750_0270.wav;1086
MSP-PODCAST_1750_0272.wav;1086
MSP-PODCAST_1750_0273.wav;1086
MSP-PODCAST_1750_0274.wav;1086
MSP-PODCAST_1751_0011.wav;1093
MSP-PODCAST_1751_0013.wav;1093
MSP-PODCAST_1751_0014.wav;1093
MSP-PODCAST_1751_0015.wav;1093
MSP-PODCAST_1751_0016.wav;1093
MSP-PODCAST_1751_0017.wav;1093
MSP-PODCAST_1751_0018.wav;1093
MSP-PODCAST_1751_0019.wav;1093
MSP-PODCAST_1751_0020.wav;1093
MSP-PODCAST_1751_0025.wav;1093
MSP-PODCAST_1751_0026.wav;1093
MSP-PODCAST_1751_0027.wav;1093
MSP-PODCAST_1751_0028.wav;1093
MSP-PODCAST_1751_0029.wav;1093
MSP-PODCAST_1751_0032.wav;1093
MSP-PODCAST_1751_0034.wav;1093
MSP-PODCAST_1751_0035.wav;1093
MSP-PODCAST_1751_0036.wav;1093
MSP-PODCAST_1751_0037.wav;1093
MSP-PODCAST_1751_0039.wav;1093
MSP-PODCAST_1751_0043.wav;1093
MSP-PODCAST_1751_0044.wav;1093
MSP-PODCAST_1751_0046.wav;1093
MSP-PODCAST_1751_0048.wav;1093
MSP-PODCAST_1751_0065.wav;1093
MSP-PODCAST_1751_0066.wav;1093
MSP-PODCAST_1751_0070.wav;1093
MSP-PODCAST_1751_0073.wav;1093
MSP-PODCAST_1751_0077.wav;1093
MSP-PODCAST_1751_0079.wav;1093
MSP-PODCAST_1751_0080.wav;1093
MSP-PODCAST_1751_0085.wav;1093
MSP-PODCAST_1751_0086.wav;1093
MSP-PODCAST_1751_0088.wav;1093
MSP-PODCAST_1751_0095.wav;1093
MSP-PODCAST_1751_0100.wav;1093
MSP-PODCAST_1751_0103.wav;1093
MSP-PODCAST_1751_0107.wav;1093
MSP-PODCAST_1751_0108.wav;1093
MSP-PODCAST_1751_0111.wav;1093
MSP-PODCAST_1751_0112.wav;1093
MSP-PODCAST_1751_0115.wav;1093
MSP-PODCAST_1751_0117.wav;1093
MSP-PODCAST_1751_0119.wav;1093
MSP-PODCAST_1751_0121.wav;1093
MSP-PODCAST_1751_0122.wav;1093
MSP-PODCAST_1751_0123.wav;1093
MSP-PODCAST_1751_0124_0002.wav;1093
MSP-PODCAST_1751_0125.wav;1093
MSP-PODCAST_1751_0126.wav;1093
MSP-PODCAST_1751_0128.wav;1093
MSP-PODCAST_1751_0137.wav;1093
MSP-PODCAST_1751_0140.wav;1093
MSP-PODCAST_1751_0144.wav;1093
MSP-PODCAST_1751_0145.wav;1093
MSP-PODCAST_1751_0146.wav;1093
MSP-PODCAST_1751_0147.wav;1093
MSP-PODCAST_1751_0148.wav;1093
MSP-PODCAST_1751_0149.wav;1093
MSP-PODCAST_1751_0151.wav;1093
MSP-PODCAST_1751_0153.wav;1093
MSP-PODCAST_1760_0003.wav;1094
MSP-PODCAST_1760_0023.wav;1094
MSP-PODCAST_1760_0048.wav;1094
MSP-PODCAST_1760_0056.wav;1094
MSP-PODCAST_1760_0071.wav;1094
MSP-PODCAST_1760_0073.wav;1094
MSP-PODCAST_1760_0076.wav;1094
MSP-PODCAST_1760_0081.wav;1094
MSP-PODCAST_1760_0104.wav;1094
MSP-PODCAST_1760_0109.wav;1094
MSP-PODCAST_1760_0111.wav;1094
MSP-PODCAST_1760_0133.wav;1094
MSP-PODCAST_1760_0158.wav;1094
MSP-PODCAST_1760_0167.wav;1094
MSP-PODCAST_1760_0175.wav;1094
MSP-PODCAST_1760_0184.wav;1094
MSP-PODCAST_1760_0196.wav;1094
MSP-PODCAST_1760_0201.wav;1094
MSP-PODCAST_1760_0211.wav;1094
MSP-PODCAST_1760_0214.wav;1094
MSP-PODCAST_1760_0221.wav;1094
MSP-PODCAST_1760_0223.wav;1094
MSP-PODCAST_1760_0250.wav;1094
MSP-PODCAST_1760_0254.wav;1094
MSP-PODCAST_1760_0263.wav;1094
MSP-PODCAST_1760_0279.wav;1094
MSP-PODCAST_1760_0291.wav;1094
MSP-PODCAST_1760_0293.wav;1094
MSP-PODCAST_1760_0300.wav;1094
MSP-PODCAST_1760_0305.wav;1094
MSP-PODCAST_1760_0315.wav;1094
MSP-PODCAST_1760_0331.wav;1094
MSP-PODCAST_1760_0362.wav;1094
MSP-PODCAST_1760_0369.wav;1094
MSP-PODCAST_1760_0371.wav;1094
MSP-PODCAST_1760_0373.wav;1094
MSP-PODCAST_1760_0380.wav;1094
MSP-PODCAST_1760_0383.wav;1094
MSP-PODCAST_1760_0414.wav;1094
MSP-PODCAST_1760_0437.wav;1094
MSP-PODCAST_1760_0459.wav;1094
MSP-PODCAST_1760_0475.wav;1094
MSP-PODCAST_1760_0506.wav;1094
MSP-PODCAST_1760_0507.wav;1094
MSP-PODCAST_1760_0522.wav;1094
MSP-PODCAST_1760_0523.wav;1094
MSP-PODCAST_1760_0530.wav;1094
MSP-PODCAST_1760_0537.wav;1094
MSP-PODCAST_1760_0547.wav;1094
MSP-PODCAST_1760_0588.wav;1094
MSP-PODCAST_1760_0590.wav;1094
MSP-PODCAST_1760_0597.wav;1094
MSP-PODCAST_1760_0606.wav;1094
MSP-PODCAST_1760_0617.wav;1094
MSP-PODCAST_1760_0623.wav;1094
MSP-PODCAST_1760_0643.wav;1094
MSP-PODCAST_1760_0653.wav;1094
MSP-PODCAST_1760_0654.wav;1094
MSP-PODCAST_1760_0677.wav;1094
MSP-PODCAST_1760_0687.wav;1094
MSP-PODCAST_1760_0706.wav;1094
MSP-PODCAST_1760_0728.wav;1094
MSP-PODCAST_1760_0731.wav;1094
MSP-PODCAST_1760_0751.wav;1094
MSP-PODCAST_1760_0770.wav;1094
MSP-PODCAST_1760_0772.wav;1094
MSP-PODCAST_1760_0777.wav;1094
MSP-PODCAST_1760_0782.wav;1094
MSP-PODCAST_1760_0810.wav;1094
MSP-PODCAST_1760_0820.wav;1094
MSP-PODCAST_1760_0867.wav;1094
MSP-PODCAST_1760_0881.wav;1094
MSP-PODCAST_1760_0893.wav;1094
MSP-PODCAST_1760_0895.wav;1094
MSP-PODCAST_1760_0902.wav;1094
MSP-PODCAST_1761_0026.wav;1094
MSP-PODCAST_1761_0029.wav;1094
MSP-PODCAST_1761_0043.wav;1094
MSP-PODCAST_1761_0053.wav;1094
MSP-PODCAST_1761_0067.wav;1094
MSP-PODCAST_1761_0068.wav;1094
MSP-PODCAST_1761_0077.wav;1094
MSP-PODCAST_1761_0103.wav;1094
MSP-PODCAST_1761_0121.wav;1094
MSP-PODCAST_1761_0124.wav;1094
MSP-PODCAST_1761_0139.wav;1094
MSP-PODCAST_1761_0164.wav;1094
MSP-PODCAST_1761_0170.wav;1094
MSP-PODCAST_1761_0173.wav;1094
MSP-PODCAST_1761_0212.wav;1094
MSP-PODCAST_1761_0213.wav;1094
MSP-PODCAST_1761_0226.wav;1094
MSP-PODCAST_1761_0263.wav;1094
MSP-PODCAST_1761_0273.wav;1094
MSP-PODCAST_1761_0276.wav;1094
MSP-PODCAST_1762_0050.wav;1094
MSP-PODCAST_1762_0064.wav;1094
MSP-PODCAST_1762_0100.wav;1094
MSP-PODCAST_1762_0141.wav;1094
MSP-PODCAST_1762_0146.wav;1094
MSP-PODCAST_1762_0151.wav;1094
MSP-PODCAST_1762_0160.wav;1094
MSP-PODCAST_1762_0185.wav;1094
MSP-PODCAST_1762_0190.wav;1094
MSP-PODCAST_1762_0192.wav;1094
MSP-PODCAST_1762_0213.wav;1094
MSP-PODCAST_1762_0234.wav;1094
MSP-PODCAST_1762_0247.wav;1094
MSP-PODCAST_1762_0249.wav;1094
MSP-PODCAST_1762_0257.wav;1094
MSP-PODCAST_1762_0277.wav;1094
MSP-PODCAST_1762_0294.wav;1094
MSP-PODCAST_1762_0308.wav;1094
MSP-PODCAST_1762_0323.wav;1094
MSP-PODCAST_1762_0342.wav;1094
MSP-PODCAST_1762_0345.wav;1094
MSP-PODCAST_1762_0347.wav;1094
MSP-PODCAST_1762_0386.wav;1094
MSP-PODCAST_1762_0392.wav;1094
MSP-PODCAST_1762_0436.wav;1094
MSP-PODCAST_1762_0437.wav;1094
MSP-PODCAST_1762_0439.wav;1094
MSP-PODCAST_1762_0448.wav;1094
MSP-PODCAST_1762_0476.wav;1094
MSP-PODCAST_1762_0486.wav;1094
MSP-PODCAST_1762_0488.wav;1094
MSP-PODCAST_1762_0507.wav;1094
MSP-PODCAST_1762_0539.wav;1094
MSP-PODCAST_1762_0597.wav;1094
